Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Resource management of cloud-enabled systems using model-free reinforcement learning","Annals of Telecommunications","","74","9 - 10","10.1007/s12243-019-00720-y","Yue JinMakram BouzidDimitre KostadinovArmen Aghasaryan","2019","http://link.springer.com/article/10.1007/s12243-019-00720-y","Article"
"Detection of DoS attacks in cloud networks using intelligent rule based classification system","Cluster Computing","","22","1","10.1007/s10586-018-2181-4","Rakesh RajendranS. V. N. Santhosh KumarYogesh PalanichamyKannan Arputharaj","2019","http://link.springer.com/article/10.1007/s10586-018-2181-4","Article"
"Towards virtual machine introspection based security framework for cloud","Sādhanā","","44","2","10.1007/s12046-018-1016-6","Bhavesh BorisaniyaDhiren Patel","2019","http://link.springer.com/article/10.1007/s12046-018-1016-6","Article"
"Privacy preserving k-nearest neighbor classification over encrypted database in outsourced cloud environments","World Wide Web","","22","1","10.1007/s11280-018-0539-4","Wei WuUdaya ParampalliJian LiuMing Xian","2019","http://link.springer.com/article/10.1007/s11280-018-0539-4","Article"
"Analysis of load balancing in cloud data centers","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-018-1106-7","Sweekriti M. ShettySudheer Shetty","2019","http://link.springer.com/article/10.1007/s12652-018-1106-7","Article"
"ECPM: an energy-efficient cloudlet placement method in mobile cloud environment","EURASIP Journal on Wireless Communications and Networking","","2019","1","10.1186/s13638-019-1455-8","Chao ShenShengjun XueShucun Fu","2019","http://link.springer.com/article/10.1186/s13638-019-1455-8","Article"
"Proof of violation for response time auditing in cloud systems","The Journal of Supercomputing","","75","1","10.1007/s11227-015-1555-0","Gwan-Hwan HwangYi-Ling Yuan","2019","http://link.springer.com/article/10.1007/s11227-015-1555-0","Article"
"An optimization approach to capacity evaluation and investment decision of hybrid cloud: a corporate customer’s perspective","Journal of Cloud Computing","","8","1","10.1186/s13677-019-0140-0","In Lee","2019","http://link.springer.com/article/10.1186/s13677-019-0140-0","Article"
"Experts reviews of a cloud forensic readiness framework for organizations","Journal of Cloud Computing","","8","1","10.1186/s13677-019-0133-z","Ahmed AleneziHany F. AtlamGary B. Wills","2019","http://link.springer.com/article/10.1186/s13677-019-0133-z","Article"
"Context-aware adaptive resource provisioning for mobile clients in intra-cloud environment","Cluster Computing","","22","4","10.1007/s10586-018-1945-1","S. DurgaS. MohanJ. Dinesh PeterS. Surya","2019","http://link.springer.com/article/10.1007/s10586-018-1945-1","Article"
"Emerging Solutions in Big Data and Cloud Technologies for Mobile Networks","Mobile Networks and Applications","","24","3","10.1007/s11036-019-01229-3","Vijayakumar VaradarajanVenkataraman NeelanarayananRon DoyleImad Fakhri Al-ShaikhliSven Groppe","2019","http://link.springer.com/article/10.1007/s11036-019-01229-3","Article"
"Locality sensitive request distribution for fog and cloud servers","Service Oriented Computing and Applications","","13","2","10.1007/s11761-019-00260-2","Olamilekan FadahunsiMuthucumaru Maheswaran","2019","http://link.springer.com/article/10.1007/s11761-019-00260-2","Article"
"A Multi-objective Optimal Task Scheduling in Cloud Environment Using Cuckoo Particle Swarm Optimization","Wireless Personal Communications","","109","1","10.1007/s11277-019-06566-w","T. Prem JacobK. Pradeep","2019","http://link.springer.com/article/10.1007/s11277-019-06566-w","Article"
"Performability Evaluation of a Cloud-Based Disaster Recovery Solution for IT Environments","Journal of Grid Computing","","17","3","10.1007/s10723-018-9446-2","Ermeson AndradeBruno Nogueira","2019","http://link.springer.com/article/10.1007/s10723-018-9446-2","Article"
"Automatic content extraction and time-aware topic clustering for large-scale social network on cloud platform","The Journal of Supercomputing","","75","5","10.1007/s11227-018-2704-z","Chunlin LiJingpan Bai","2019","http://link.springer.com/article/10.1007/s11227-018-2704-z","Article"
"Continuous security assessment of cloud based applications using distributed hashing algorithm in SDLC","Cluster Computing","","22","5","10.1007/s10586-017-1176-x","K. VijayakumarC. Arun","2019","http://link.springer.com/article/10.1007/s10586-017-1176-x","Article"
"Hybrid Parallel Linguistic Fuzzy Rules with Canopy MapReduce for Big Data Classification in Cloud","International Journal of Fuzzy Systems","","21","3","10.1007/s40815-018-0597-x","V. VennilaA. Rajiv Kannan","2019","http://link.springer.com/article/10.1007/s40815-018-0597-x","Article"
"An Online Cost-Based Job Scheduling Method by Cellular Automata in Cloud Computing Environment","Wireless Personal Communications","","105","3","10.1007/s11277-019-06128-0","Neda ZekrizadehAhmad KhademzadehMehdi Hosseinzadeh","2019","http://link.springer.com/article/10.1007/s11277-019-06128-0","Article"
"A strategic performance of virtual task scheduling in multi cloud environment","Cluster Computing","","22","4","10.1007/s10586-017-1268-7","C. ThirumalaiselvanV. Venkatachalam","2019","http://link.springer.com/article/10.1007/s10586-017-1268-7","Article"
"Resource stealing: a resource multiplexing method for mix workloads in cloud system","The Journal of Supercomputing","","75","1","10.1007/s11227-015-1609-3","Yusong TanFuhui WuQingbo WuXiangke Liao","2019","http://link.springer.com/article/10.1007/s11227-015-1609-3","Article"
"Version-vector based video data online cloud backup in smart campus","Multimedia Tools and Applications","","78","3","10.1007/s11042-018-6106-2","Ming TaoWenhong WeiHuaqiang YuanShuqiang Huang","2019","http://link.springer.com/article/10.1007/s11042-018-6106-2","Article"
"Dynamic heterogeneous shortest job first (DHSJF): a task scheduling approach for heterogeneous cloud computing systems","International Journal of Information Technology","","11","4","10.1007/s41870-018-0156-6","Sonam SethNipur Singh","2019","http://link.springer.com/article/10.1007/s41870-018-0156-6","Article"
"Virtual machine placement quality estimation in cloud infrastructures using integer linear programming","Software Quality Journal","","27","2","10.1007/s11219-018-9420-z","Jorge LópezNatalia KushikDjamal Zeghlache","2019","http://link.springer.com/article/10.1007/s11219-018-9420-z","Article"
"Communication and computation cooperation in cloud radio access network with mobile edge computing","CCF Transactions on Networking","","2","1","10.1007/s42045-018-0006-x","Tong LiKezhi WangKe XuKun YangChathura Sarathchandra MagurawalageHaiyang Wang","2019","http://link.springer.com/article/10.1007/s42045-018-0006-x","Article"
"Dynamic scheduling applying new population grouping of whales meta-heuristic in cloud computing","The Journal of Supercomputing","","75","10","10.1007/s11227-019-02832-7","Farinaz Hemasian-EtefaghFaramarz Safi-Esfahani","2019","http://link.springer.com/article/10.1007/s11227-019-02832-7","Article"
"TOPSIS–PSO inspired non-preemptive tasks scheduling algorithm in cloud environment","Cluster Computing","","22","4","10.1007/s10586-019-02915-3","Neelam PanwarSarita NegiMan Mohan Singh RauthanKunwar Singh Vaisla","2019","http://link.springer.com/article/10.1007/s10586-019-02915-3","Article"
"A secure cloud-based solution for real-time monitoring and management of Internet of underwater things (IOUT)","Neural Computing and Applications","","31","1","10.1007/s00521-018-3774-9","M. P. GopinathG. S. TamizharasiL. KavisankarR. SathyarajS. KarthiS. L. AarthyB. Balamurugan","2019","http://link.springer.com/article/10.1007/s00521-018-3774-9","Article"
"Multi-security-level cloud storage system based on improved proxy re-encryption","EURASIP Journal on Wireless Communications and Networking","","2019","1","10.1186/s13638-019-1614-y","Jinan ShenXuejian DengZhenwu Xu","2019","http://link.springer.com/article/10.1186/s13638-019-1614-y","Article"
"Risks and rewards of cloud computing in the UK public sector: A reflection on three Organisational case studies","Information Systems Frontiers","","21","2","10.1007/s10796-017-9756-0","Steve JonesZahir IraniUthayasankar SivarajahPeter E. D. Love","2019","http://link.springer.com/article/10.1007/s10796-017-9756-0","Article"
"Efficient resource provisioning for elastic Cloud services based on machine learning techniques","Journal of Cloud Computing","","8","1","10.1186/s13677-019-0128-9","Rafael Moreno-VozmedianoRubén S. MonteroEduardo HuedoIgnacio M. Llorente","2019","http://link.springer.com/article/10.1186/s13677-019-0128-9","Article"
"Replica-aware task scheduling and load balanced cache placement for delay reduction in multi-cloud environment","The Journal of Supercomputing","","75","5","10.1007/s11227-018-2695-9","Chunlin LiJing ZhangHengliang Tang","2019","http://link.springer.com/article/10.1007/s11227-018-2695-9","Article"
"On Maximum Elastic Scheduling in Cloud-Based Data Center Networks for Virtual Machines with the Hose Model","Journal of Computer Science and Technology","","34","1","10.1007/s11390-019-1890-3","Shuai-Bing LuJie WuHuan-Yang ZhengZhi-Yi Fang","2019","http://link.springer.com/article/10.1007/s11390-019-1890-3","Article"
"A time series forecasting based on cloud model similarity measurement","Soft Computing","","23","14","10.1007/s00500-018-3190-1","Gaowei YanSongda JiaJie DingXinying XuYusong Pang","2019","http://link.springer.com/article/10.1007/s00500-018-3190-1","Article"
"RDDSACCGA: a reliable data distribution solution assisted by cloud computing based on genetic algorithm","Cluster Computing","","22","5","10.1007/s10586-017-1299-0","Wei ZhangXinchang ZhangHuiling ShiLongquan Zhou","2019","http://link.springer.com/article/10.1007/s10586-017-1299-0","Article"
"Cloud Service Security Adaptive Target Detection Algorithm Based on Bio-Inspired Performance Evaluation Process Algebra","Wuhan University Journal of Natural Sciences","","24","3","10.1007/s11859-019-1384-8","Guosheng ZhaoXiaofeng QuYuting LiaoTiantian WangJingting Zhang","2019","http://link.springer.com/article/10.1007/s11859-019-1384-8","Article"
"Public “Cloud” Provisioning for Venus Express VMC Image Processing","Communications on Applied Mathematics and Computation","","1","2","10.1007/s42967-019-00014-z","J. L. Vázquez-PolettiM. P. VelascoS. JiménezD. UseroI. M. LlorenteL. VázquezO. KorablevD. BelyaevM. V. PatsaevaI. V. Khatuntsev","2019","http://link.springer.com/article/10.1007/s42967-019-00014-z","Article"
"ECC Based Secure Sharing of Healthcare Data in the Health Cloud Environment","Wireless Personal Communications","","108","2","10.1007/s11277-019-06450-7","V. Sri Vigna HemaRamesh Kesavan","2019","http://link.springer.com/article/10.1007/s11277-019-06450-7","Article"
"Network flow analysis for detection and mitigation of Fraudulent Resource Consumption (FRC) attacks in multimedia cloud computing","Multimedia Tools and Applications","","78","4","10.1007/s11042-017-5522-z","Kriti BhushanBrij B. Gupta","2019","http://link.springer.com/article/10.1007/s11042-017-5522-z","Article"
"A hybrid grey wolf optimizer algorithm with evolutionary operators for optimal QoS-aware service composition and optimal selection in cloud manufacturing","The International Journal of Advanced Manufacturing Technology","","101","9 - 12","10.1007/s00170-018-3028-0","Hamed BouzaryF. Frank Chen","2019","http://link.springer.com/article/10.1007/s00170-018-3028-0","Article"
"Optimal computing resource allocation algorithm in cloud computing based on hybrid differential parallel scheduling","Cluster Computing","","22","3","10.1007/s10586-018-2138-7","Jing WeiXin-fa Zeng","2019","http://link.springer.com/article/10.1007/s10586-018-2138-7","Article"
"Smart elastic scheduling algorithm for virtual machine migration in cloud computing","The Journal of Supercomputing","","75","7","10.1007/s11227-019-02748-2","Heba NashaatNesma AshryRawya Rizk","2019","http://link.springer.com/article/10.1007/s11227-019-02748-2","Article"
"Security concerns and countermeasures in cloud computing: a qualitative analysis","International Journal of Information Technology","","11","4","10.1007/s41870-018-0108-1","AnjanaAjit Singh","2019","http://link.springer.com/article/10.1007/s41870-018-0108-1","Article"
"3D scene reconstruction of landslide topography based on data fusion between laser point cloud and UAV image","Environmental Earth Sciences","","78","17","10.1007/s12665-019-8516-5","Haowei JiXianqi Luo","2019","http://link.springer.com/article/10.1007/s12665-019-8516-5","Article"
"Biometric authentication and image encryption for image security in cloud framework","Multiscale and Multidisciplinary Modeling, Experiments and Design","","2","4","10.1007/s41939-019-00049-y","Vishruti KakkadMeshwa PatelManan Shah","2019","http://link.springer.com/article/10.1007/s41939-019-00049-y","Article"
"Secure and efficient proxy re-encryption scheme based on key-homomorphic constrained PRFs in cloud computing","Cluster Computing","","22","2","10.1007/s10586-018-2862-z","Wei LuoWenping Ma","2019","http://link.springer.com/article/10.1007/s10586-018-2862-z","Article"
"An optimized service broker routing policy based on differential evolution algorithm in fog/cloud environment","Cluster Computing","","22","1","10.1007/s10586-017-1559-z","Ahmad M. ManasrahAla’a AldomiB. B. Gupta","2019","http://link.springer.com/article/10.1007/s10586-017-1559-z","Article"
"IoT and cloud computing based automatic epileptic seizure detection using HOS features based random forest classification","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-019-01613-7","Kuldeep SinghJyoteesh Malhotra","2019","http://link.springer.com/article/10.1007/s12652-019-01613-7","Article"
"Using cloud effectively in concept based text mining using grey wolf self organizing feature map","Cluster Computing","","22","5","10.1007/s10586-017-1159-y","R. ThilagavathyR. Sabitha","2019","http://link.springer.com/article/10.1007/s10586-017-1159-y","Article"
"Novel probabilistic resource migration algorithm for cross-cloud live migration of virtual machines in public cloud","The Journal of Supercomputing","","75","9","10.1007/s11227-019-02874-x","Souvik PalRaghvendra KumarLe Hoang SonKrishnan SaravananMohamed Abdel-BassetGunasekaran ManogaranPham Huy Thong","2019","http://link.springer.com/article/10.1007/s11227-019-02874-x","Article"
"Driftor: mitigating cloud-based side-channel attacks by switching and migrating multi-executor virtual machines","Frontiers of Information Technology & Electronic Engineering","","20","5","10.1631/FITEE.1800526","Chao YangYun-fei GuoHong-chao HuYa-wen WangQing TongLing-shu Li","2019","http://link.springer.com/article/10.1631/FITEE.1800526","Article"
"Cost-aware scheduling for ensuring software performance and reliability under heterogeneous workloads of hybrid cloud","Automated Software Engineering","","26","1","10.1007/s10515-019-00252-8","Chunlin LiJianhang TangYoulong Luo","2019","http://link.springer.com/article/10.1007/s10515-019-00252-8","Article"
"Fine-grained access control of EHRs in cloud using CP-ABE with user revocation","Health and Technology","","9","4","10.1007/s12553-019-00304-9","Gandikota RamuB. Eswara ReddyAppawala JayanthiL. V. Narasimha Prasad","2019","http://link.springer.com/article/10.1007/s12553-019-00304-9","Article"
"Centralized cloud information accountability with bat key generation algorithm (CCIA-BKGA) framework in cloud computing environment","Cluster Computing","","22","2","10.1007/s10586-018-2009-2","A. Amali Angel PunithaG. Indumathi","2019","http://link.springer.com/article/10.1007/s10586-018-2009-2","Article"
"Energy-efficient Virtual Machine Allocation Technique Using Flower Pollination Algorithm in Cloud Datacenter: A Panacea to Green Computing","Journal of Bionic Engineering","","16","2","10.1007/s42235-019-0030-7","Mohammed Joda UsmanAbdul Samad IsmailHassan ChizariGaddafi Abdul-SalaamAli Muhammad UsmanAbdulsalam Yau GitalOmprakash KaiwartyaAhmed Aliyu","2019","http://link.springer.com/article/10.1007/s42235-019-0030-7","Article"
"A lightweight trust management algorithm based on subjective logic for interconnected cloud computing environments","The Journal of Supercomputing","","75","7","10.1007/s11227-018-2669-y","Heba KurdiAuhood AlfariesAbeer Al-AnaziSara AlkharjiMaimona AddegaitherLina AltoaimySyed Hassan Ahmed","2019","http://link.springer.com/article/10.1007/s11227-018-2669-y","Article"
"MOPT: list-based heuristic for scheduling workflows in cloud environment","The Journal of Supercomputing","","75","7","10.1007/s11227-018-2726-6","Samia IjazEhsan Ullah Munir","2019","http://link.springer.com/article/10.1007/s11227-018-2726-6","Article"
"Improved elliptical curve cryptography and Abelian group theory to resolve linear system problem in sensor-cloud cluster computing","Cluster Computing","","22","6","10.1007/s10586-017-1573-1","N. ThangarasuA. Arul Lawrence Selvakumar","2019","http://link.springer.com/article/10.1007/s10586-017-1573-1","Article"
"SD-CSR: Semantic-Based Distributed Cloud Service Registry in Unstructured P2P Networks for Augmenting Cloud Service Discovery","Journal of Network and Systems Management","","27","3","10.1007/s10922-018-9479-7","V. Viji RajendranS. Swamynathan","2019","http://link.springer.com/article/10.1007/s10922-018-9479-7","Article"
"Joint optimization of routing and VM resource allocation for multimedia cloud","Multimedia Systems","","25","4","10.1007/s00530-019-00611-1","Wenqiang GongJinyao YanXiaoming NanYun Tie","2019","http://link.springer.com/article/10.1007/s00530-019-00611-1","Article"
"Dynamic searchable symmetric encryption for storing geospatial data in the cloud","International Journal of Information Security","","18","3","10.1007/s10207-018-0414-4","Benedikt HiemenzMichel Krämer","2019","http://link.springer.com/article/10.1007/s10207-018-0414-4","Article"
"Comprehensive evaluation of water-use efficiency in China’s Huai river basin using a cloud–compound fuzzy matter element–entropy combined model","Journal of Earth System Science","","128","7","10.1007/s12040-019-1206-6","Xinjian GuanHaidong QinYu MengZening Wu","2019","http://link.springer.com/article/10.1007/s12040-019-1206-6","Article"
"SECRECSY: A Secure Framework for Enhanced Privacy-Preserving Location Recommendations in Cloud Environment","Wireless Personal Communications","","108","3","10.1007/s11277-019-06500-0","Logesh RaviV. SubramaniyaswamyMalathi DevarajanK. S. RavichandranS. ArunkumarV. IndragandhiV. Vijayakumar","2019","http://link.springer.com/article/10.1007/s11277-019-06500-0","Article"
"C-RCE: an Approach for Constructing and Managing a Cloud Service Broker","Journal of Grid Computing","","17","1","10.1007/s10723-017-9422-2","Joonseok ParkUngsoo KimDonggyu YunKeunhyuk Yeom","2019","http://link.springer.com/article/10.1007/s10723-017-9422-2","Article"
"An efficient FMRI classification technique in cloud using multiple parallel feature selection algorithm","Cluster Computing","","22","5","10.1007/s10586-017-1509-9","M. Pachhaiammal@PriyaS. P. Rajagopalan","2019","http://link.springer.com/article/10.1007/s10586-017-1509-9","Article"
"Spatial cloaking for location-based queries in the cloud","Journal of Ambient Intelligence and Humanized Computing","","10","9","10.1007/s12652-018-0767-6","Hiba JadallahZaher Al Aghbari","2019","http://link.springer.com/article/10.1007/s12652-018-0767-6","Article"
"Seismic reliability assessment of a steel moment-resisting frame with two different ductility levels using a cloud analysis approach","Earthquake Engineering and Engineering Vibration","","18","1","10.1007/s11803-019-0497-6","Seyed Bahram Beheshti AvalAmir Masoumi Verki","2019","http://link.springer.com/article/10.1007/s11803-019-0497-6","Article"
"A predictive load balancing technique for software defined networked cloud services","Computing","","101","3","10.1007/s00607-018-0665-y","Chao-Tung YangShuo-Tsung ChenJung-Chun LiuYi-Wei SuDeepak PuthalRajiv Ranjan","2019","http://link.springer.com/article/10.1007/s00607-018-0665-y","Article"
"Fuzzy self organizing maps-based DDoS mitigation mechanism for software defined networking in cloud computing","Journal of Ambient Intelligence and Humanized Computing","","10","4","10.1007/s12652-018-0754-y","Harikrishna PillutlaAmuthan Arjunan","2019","http://link.springer.com/article/10.1007/s12652-018-0754-y","Article"
"Securing Personal Health Record System in Cloud Using User Usage Based Encryption","Journal of Medical Systems","","43","6","10.1007/s10916-019-1301-x","Dhina SureshM. Lilly Florence","2019","http://link.springer.com/article/10.1007/s10916-019-1301-x","Article"
"Cloud Detection Using Super Pixel Classification and Semantic Segmentation","Journal of Computer Science and Technology","","34","3","10.1007/s11390-019-1931-y","Han LiuHang DuDan ZengQi Tian","2019","http://link.springer.com/article/10.1007/s11390-019-1931-y","Article"
"Priority-Based and Optimized Data Center Selection in Cloud Computing","Arabian Journal for Science and Engineering","","44","11","10.1007/s13369-019-03845-3","Najib A. KofahiTariq AlsmadiMalek BarhoushMoy’awiah A. Al-Shannaq","2019","http://link.springer.com/article/10.1007/s13369-019-03845-3","Article"
"Scheduling Correlated IoT Application Requests Within IoT Eco-System: An Incremental Cloud Oriented Approach","Wireless Personal Communications","","108","2","10.1007/s11277-019-06469-w","Abishi ChowdhuryShital Raut","2019","http://link.springer.com/article/10.1007/s11277-019-06469-w","Article"
"ClaMPP: a cloud-based multi-party privacy preserving classification scheme for distributed applications","The Journal of Supercomputing","","75","6","10.1007/s11227-018-2691-0","Harmanjeet KaurNeeraj KumarShalini Batra","2019","http://link.springer.com/article/10.1007/s11227-018-2691-0","Article"
"CRFF.GP: cloud runtime formulation framework based on genetic programming","The Journal of Supercomputing","","75","7","10.1007/s11227-019-02750-8","Shokooh KamalinasabFaramarz Safi-EsfahaniMajid Shahbazi","2019","http://link.springer.com/article/10.1007/s11227-019-02750-8","Article"
"Virtual Machine Placement Algorithm for Energy Saving and Reliability of Servers in Cloud Data Centers","Journal of Network and Systems Management","","27","1","10.1007/s10922-018-9462-3","JungYul Choi","2019","http://link.springer.com/article/10.1007/s10922-018-9462-3","Article"
"Assessing factors militating against the acceptance and successful implementation of a cloud based health center from the healthcare professionals’ perspective: a survey of hospitals in Benue state, northcentral Nigeria","BMC Medical Informatics and Decision Making","","19","1","10.1186/s12911-019-0751-x","Patience E. IdogaMehmet ToycanHalil NadiriErbuğ Çelebi","2019","http://link.springer.com/article/10.1186/s12911-019-0751-x","Article"
"Load balancing in cloud computing – A hierarchical taxonomical classification","Journal of Cloud Computing","","8","1","10.1186/s13677-019-0146-7","Shahbaz AfzalG. Kavitha","2019","http://link.springer.com/article/10.1186/s13677-019-0146-7","Article"
"Enhancing the Grid with Cloud Computing","Journal of Grid Computing","","17","1","10.1007/s10723-018-09472-w","Barbara KrašovecAndrej Filipčič","2019","http://link.springer.com/article/10.1007/s10723-018-09472-w","Article"
"Cloud-based services for electronic civil registration and vital statistics systems","Journal of Health, Population and Nutrition","","38","1","10.1186/s41043-019-0181-5","Brett McDowallSamuel Mills","2019","http://link.springer.com/article/10.1186/s41043-019-0181-5","Article"
"Special issue on real-time image watermarking and forensics in cloud computing","Journal of Real-Time Image Processing","","16","3","10.1007/s11554-019-00881-y","Chuan QinZhenxing QianGuorui FengXinpeng Zhang","2019","http://link.springer.com/article/10.1007/s11554-019-00881-y","Article"
"Towards optimal resource provisioning for Hadoop-MapReduce jobs using scale-out strategy and its performance analysis in private cloud environment","Cluster Computing","","22","6","10.1007/s10586-018-2234-8","Ramakrishnan RamanathanB. Latha","2019","http://link.springer.com/article/10.1007/s10586-018-2234-8","Article"
"On the impact of dysarthric speech on contemporary ASR cloud platforms","Journal of Reliable Intelligent Environments","","5","3","10.1007/s40860-019-00085-y","Luigi De RussisFulvio Corno","2019","http://link.springer.com/article/10.1007/s40860-019-00085-y","Article"
"A fuzzy-based decision-making broker for effective identification and selection of cloud infrastructure services","Soft Computing","","23","19","10.1007/s00500-018-3534-x","Rajganesh NagarajanRamkumar Thirunavukarasu","2019","http://link.springer.com/article/10.1007/s00500-018-3534-x","Article"
"A Mobile IoT Device Simulator for IoT-Fog-Cloud Systems","Journal of Grid Computing","","17","3","10.1007/s10723-018-9468-9","A. KerteszT. PflanznerT. Gyimothy","2019","http://link.springer.com/article/10.1007/s10723-018-9468-9","Article"
"Joint deadline-constrained and influence-aware design for allocating MapReduce jobs in cloud computing systems","Cluster Computing","","22","3","10.1007/s10586-018-1981-x","Jenn-Wei LinJoseph M. ArulChi-Yi Lin","2019","http://link.springer.com/article/10.1007/s10586-018-1981-x","Article"
"An influence diagram based cloud service selection approach in dynamic cloud marketplaces","Cluster Computing","","22","3","10.1007/s10586-017-1438-7","Le Sun","2019","http://link.springer.com/article/10.1007/s10586-017-1438-7","Article"
"Using Convolutional Neural Networks for Cloud Detection from Meteor-M No. 2 MSU-MR Data","Russian Meteorology and Hydrology","","44","7","10.3103/S1068373919070045","A. I. AndreevYu. A. ShamilovaE. I. Kholodov","2019","http://link.springer.com/article/10.3103/S1068373919070045","Article"
"Cloud workload prediction based on workflow execution time discrepancies","Cluster Computing","","22","3","10.1007/s10586-018-2849-9","Gabor KecskemetiZsolt NemethAttila KerteszRajiv Ranjan","2019","http://link.springer.com/article/10.1007/s10586-018-2849-9","Article"
"Hybrid SFLA-GA algorithm for an optimal resource allocation in cloud","Cluster Computing","","22","2","10.1007/s10586-018-2011-8","S. KayalviliM. Selvam","2019","http://link.springer.com/article/10.1007/s10586-018-2011-8","Article"
"SELCLOUD: a hybrid multi-criteria decision-making model for selection of cloud services","Soft Computing","","23","13","10.1007/s00500-018-3120-2","Chandrashekar JatothG. R. GangadharanUgo FioreRajkumar Buyya","2019","http://link.springer.com/article/10.1007/s00500-018-3120-2","Article"
"Research on development and application of remote control system for multimedia classroom based on cloud computing","Education and Information Technologies","","24","2","10.1007/s10639-018-9847-7","Fei JiaoTianwen Huang","2019","http://link.springer.com/article/10.1007/s10639-018-9847-7","Article"
"Efficient data integrity and data replication in cloud using stochastic diffusion method","Cluster Computing","","22","6","10.1007/s10586-018-2480-9","M. RamananP. Vivekanandan","2019","http://link.springer.com/article/10.1007/s10586-018-2480-9","Article"
"Dragonfly optimization and constraint measure-based load balancing in cloud computing","Cluster Computing","","22","1","10.1007/s10586-017-1056-4","Vijayakumar PolepallyK. Shahu Chatrapati","2019","http://link.springer.com/article/10.1007/s10586-017-1056-4","Article"
"Resource provision and QoS support with added security for client side applications in cloud computing","International Journal of Information Technology","","11","2","10.1007/s41870-017-0059-y","Mamata Rath","2019","http://link.springer.com/article/10.1007/s41870-017-0059-y","Article"
"Scheduling Algorithms for Heterogeneous Cloud Environment: Main Resource Load Balancing Algorithm and Time Balancing Algorithm","Journal of Grid Computing","","17","4","10.1007/s10723-019-09499-7","Weiwei LinGaofeng PengXinran BianSiyao XuVictor ChangYin Li","2019","http://link.springer.com/article/10.1007/s10723-019-09499-7","Article"
"Hybrid evolutionary computing algorithms and statistical methods based optimal fragmentation in smart cloud networks","Cluster Computing","","22","1","10.1007/s10586-017-1547-3","K. Sasi Kala RaniS. N. Deepa","2019","http://link.springer.com/article/10.1007/s10586-017-1547-3","Article"
"Designing an efficient framework for vulnerability assessment and patching (VAP) in virtual environment of cloud computing","The Journal of Supercomputing","","75","5","10.1007/s11227-018-2698-6","Rajendra PatilChirag Modi","2019","http://link.springer.com/article/10.1007/s11227-018-2698-6","Article"
"User performance evaluation and real-time guidance in cloud-based physical therapy monitoring and guidance system","Multimedia Tools and Applications","","78","7","10.1007/s11042-017-5278-5","Wenchuan WeiYao LuEric RhodenSujit Dey","2019","http://link.springer.com/article/10.1007/s11042-017-5278-5","Article"
"Intrusion detection of distributed denial of service attack in cloud","Cluster Computing","","22","5","10.1007/s10586-017-1149-0","S. VelliangiriJ. Premalatha","2019","http://link.springer.com/article/10.1007/s10586-017-1149-0","Article"
"An outsourcing service selection method using ANN and SFLA algorithms for cement equipment manufacturing enterprises in cloud manufacturing","Journal of Ambient Intelligence and Humanized Computing","","10","3","10.1007/s12652-017-0612-3","Lei WangChen GuoYibing LiBaigang DuShunsheng Guo","2019","http://link.springer.com/article/10.1007/s12652-017-0612-3","Article"
"An improved anonymous authentication scheme for distributed mobile cloud computing services","Cluster Computing","","22","1","10.1007/s10586-017-1088-9","Shehzad Ashraf ChaudhryI Luk KimSeungmin RhoMohammad Sabzinejad FarashTaeshik Shon","2019","http://link.springer.com/article/10.1007/s10586-017-1088-9","Article"
"Secure isolation of cloud consumers legitimacy using fuzzy analytical hierarchy process (AHP)","The Journal of Analysis","","27","2","10.1007/s41478-018-0127-0","M. JaiganeshR. SivakamiA. Vincent Antony Kumar","2019","http://link.springer.com/article/10.1007/s41478-018-0127-0","Article"
"Detecting hospital behaviors of up-coding on DRGs using Rasch model of continuous variables and online cloud computing in Taiwan","BMC Health Services Research","","19","1","10.1186/s12913-019-4417-2","Tsair-Wei ChienYi-Lien LeeHsien-Yi Wang","2019","http://link.springer.com/article/10.1186/s12913-019-4417-2","Article"
"Monitoring IaaS using various cloud monitors","Cluster Computing","","22","5","10.1007/s10586-017-1657-y","Absa StephenShajulin BenedictR. P. Anto Kumar","2019","http://link.springer.com/article/10.1007/s10586-017-1657-y","Article"
"Energy-efficient radio-over-fiber system for next-generation cloud radio access networks","EURASIP Journal on Wireless Communications and Networking","","2019","1","10.1186/s13638-019-1457-6","Bo WangLimei PengPin-Han Ho","2019","http://link.springer.com/article/10.1186/s13638-019-1457-6","Article"
"Load prediction analysis based on virtual machine execution time using optimal sequencing algorithm in cloud federated environment","International Journal of Information Technology","","11","2","10.1007/s41870-019-00282-1","S. K. SonkarM. U. Kharat","2019","http://link.springer.com/article/10.1007/s41870-019-00282-1","Article"
"A compression and transmission method for surveillance video data using SPICE protocol and DWT in cloud desktop environment","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-019-01567-w","Dongxia Qin","2019","http://link.springer.com/article/10.1007/s12652-019-01567-w","Article"
"Role-based policy to maintain privacy of patient health records in cloud","The Journal of Supercomputing","","75","9","10.1007/s11227-019-02887-6","Akshay TembhareS. Sibi ChakkaravarthyD. SangeethaV. VaidehiM. Venkata Rathnam","2019","http://link.springer.com/article/10.1007/s11227-019-02887-6","Article"
