Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Review of Blockchain Technology to Address Various Security Issues in Cloud Computing","Data Science and Intelligent Applications","","","","10.1007/978-981-15-4474-3_38","Parin PatelHiren Patel","2021","http://link.springer.com/chapter/10.1007/978-981-15-4474-3_38","Chapter"
"Scheduling of Parallel Tasks in Cloud Environment Using DAG MODEL","Intelligent Computing and Applications","","","","10.1007/978-981-15-5566-4_23","Sakshi KapoorSurya Narayan Panda","2021","http://link.springer.com/chapter/10.1007/978-981-15-5566-4_23","Chapter"
"Workflow Management Through Database Migration in Cloud Computing Environment","ICT Analysis and Applications","","","","10.1007/978-981-15-8354-4_36","Amit KumarM. SivakKumarVarsha Namdeo","2021","http://link.springer.com/chapter/10.1007/978-981-15-8354-4_36","Chapter"
"Role of Cloud Computing for Big Data: A Review","Intelligent and Cloud Computing","","","","10.1007/978-981-15-6202-0_18","Madhusmita DasRasmita Dash","2021","http://link.springer.com/chapter/10.1007/978-981-15-6202-0_18","Chapter"
"Research on Hybrid Learning Mode of Financial Management Course in Cloud Classroom Environment","e-Learning, e-Education, and Online Training","","","","10.1007/978-3-030-84383-0_22","Ling ChengHui-ying Yan","2021","http://link.springer.com/chapter/10.1007/978-3-030-84383-0_22","Chapter"
"Human Annotation and Emotion Recognition for Counseling System with Cloud Environment Using Deep Learning","Intelligence in Big Data Technologies—Beyond the Hype","","","","10.1007/978-981-15-5285-4_3","K. Arun KumarMani KoushikThangavel Senthil Kumar","2021","http://link.springer.com/chapter/10.1007/978-981-15-5285-4_3","Chapter"
"Video Big Data Analytics in the Cloud: Research Issues and Challenges","Innovations in Smart Cities Applications Volume 4","","","","10.1007/978-3-030-66840-2_108","Aftab AlamShah KhalidMuhammad Numan KhanTariq Habib AfridiIrfan UllahYoung-Koo Lee","2021","http://link.springer.com/chapter/10.1007/978-3-030-66840-2_108","Chapter"
"Reliable Event Routing in the Cloud and on the Edge","Software Architecture","","","","10.1007/978-3-030-86044-8_17","Linus BasigFabrizio LazzarettiReto AebersoldOlaf Zimmermann","2021","http://link.springer.com/chapter/10.1007/978-3-030-86044-8_17","Chapter"
"An Efficient Privacy Preserving Algorithm for Cloud Users","Advanced Computing","","","","10.1007/978-981-16-0404-1_20","Manoj Kumar ShuklaAshwani Kumar DubeyDivya UpadhyayBoris Novikov","2021","http://link.springer.com/chapter/10.1007/978-981-16-0404-1_20","Chapter"
"Semi-Markov Model of Processing Requests Reliability and Availability in Mobile Cloud Computing Systems","Theory and Engineering of Dependable Computer Systems and Networks","","","","10.1007/978-3-030-76773-0_26","Jerzy Martyna","2021","http://link.springer.com/chapter/10.1007/978-3-030-76773-0_26","Chapter"
"Leveraging HW Approximation for Exploiting Performance-Energy Trade-offs Within the Edge-Cloud Computing Continuum","High Performance Computing","","","","10.1007/978-3-030-90539-2_27","Argyris KokkinisAggelos FerikoglouDimitrios DanopoulosDimosthenis MasourosKostas Siozios","2021","http://link.springer.com/chapter/10.1007/978-3-030-90539-2_27","Chapter"
"Options-Based Sequential Auction for Dynamic Cloud Resourse Allocation","Advances in Electronics, Communication and Computing","","","","10.1007/978-981-15-8752-8_60","Yerrapureddy Uday Kumar ReddyYerra SudheerS. L. Jany ShabuJ. RefonaaP. Sardar Maran","2021","http://link.springer.com/chapter/10.1007/978-981-15-8752-8_60","Chapter"
"Design and Implementation of Music Online Network Course Based on Cloud Computing","Application of Intelligent Systems in Multi-modal Information Analytics","","","","10.1007/978-3-030-51556-0_128","Xuenan Yang","2021","http://link.springer.com/chapter/10.1007/978-3-030-51556-0_128","Chapter"
"Development of the Research Stand for Remote Interaction with Speech Database in the Cloud Storage","Modern Information Technology and IT Education","","","","10.1007/978-3-030-78273-3_12","Irina Bazhenova","2021","http://link.springer.com/chapter/10.1007/978-3-030-78273-3_12","Chapter"
"Geo-distribute Cloud Applications at the Edge","Euro-Par 2021: Parallel Processing","","","","10.1007/978-3-030-85665-6_19","Ronan-Alexandre CherrueauMarie DelavergneAdrien Lèbre","2021","http://link.springer.com/chapter/10.1007/978-3-030-85665-6_19","Chapter"
"An Agent-Based Cloud Service Negotiation in Hybrid Cloud Computing","ICT Systems and Sustainability","","","","10.1007/978-981-15-8289-9_55","Saurabh DeochakeDebajyoti Mukhopadhyay","2021","http://link.springer.com/chapter/10.1007/978-981-15-8289-9_55","Chapter"
"k Stacked Bidirectional LSTM for Resource Usage Prediction in Cloud Data Centers","Internet of Things and Connected Technologies","","","","10.1007/978-3-030-76736-5_14","Yashwant Singh PatelRishabh JaiswalSavyasachi PandeyRajiv Misra","2021","http://link.springer.com/chapter/10.1007/978-3-030-76736-5_14","Chapter"
"Workflow Security Scheduling Strategy in Cloud Computing","Modelling and Implementation of Complex Systems","","","","10.1007/978-3-030-58861-8_4","Sarra HammoutiBelabbas YagoubiSid Ahmed Makhlouf","2021","http://link.springer.com/chapter/10.1007/978-3-030-58861-8_4","Chapter"
"Hypervisor Based IDS Solution Approach Using Hybrid Anomaly Detection Model in Cloud Computing Environment","Proceedings of the Future Technologies Conference (FTC) 2020, Volume 3","","","","10.1007/978-3-030-63092-8_62","Frances OsamorAnteneh Girma","2021","http://link.springer.com/chapter/10.1007/978-3-030-63092-8_62","Chapter"
"Design of 3D Building Model Based on Airborne LiDAR Point Cloud","Advances in Simulation and Process Modelling","","","","10.1007/978-981-33-4575-1_7","Maohua LiuManwen LiJiahua Liang","2021","http://link.springer.com/chapter/10.1007/978-981-33-4575-1_7","Chapter"
"A Cloud-Based Anomaly Detection for IoT Big Data","Cyber-Physical Security for Critical Infrastructures Protection","","","","10.1007/978-3-030-69781-5_7","Omri SoceanuAllon AdirEhud AharoniLev GreenbergHabtamu Abie","2021","http://link.springer.com/chapter/10.1007/978-3-030-69781-5_7","Chapter"
"Research on BIM Private Cloud Platforms of the Owner Based on Life-Cycle Theory","Proceedings of the 24th International Symposium on Advancement of Construction Management and Real Estate","","","","10.1007/978-981-15-8892-1_92","Sinan LiangYufan ZhangJinyong LiangQizhi YeLibing LinDiewei XuanDitian Guan","2021","http://link.springer.com/chapter/10.1007/978-981-15-8892-1_92","Chapter"
"A Point Cloud Generative Model via Tree-Structured Graph Convolutions for 3D Brain Shape Reconstruction","Pattern Recognition and Computer Vision","","","","10.1007/978-3-030-88007-1_22","Bowen HuBaiying LeiYanyan ShenYong LiuShuqiang Wang","2021","http://link.springer.com/chapter/10.1007/978-3-030-88007-1_22","Chapter"
"A Review and Comparative Study of Framework for E-Commerce Application Service on to the Public Cloud Environment","Rising Threats in Expert Applications and Solutions","","","","10.1007/978-981-15-6014-9_5","Mamta SharmaNavneet Sharma","2021","http://link.springer.com/chapter/10.1007/978-981-15-6014-9_5","Chapter"
"Cloud Computing Technology for the Network Resource Allocation on the Research of Application","The 2020 International Conference on Machine Learning and Big Data Analytics for IoT Security and Privacy","","","","10.1007/978-3-030-62746-1_112","Gen ZhuXiang Fang","2021","http://link.springer.com/chapter/10.1007/978-3-030-62746-1_112","Chapter"
"Private Cloud Configuration Using Amazon Web Services","Information and Communication Technology for Competitive Strategies (ICTCS 2020)","","","","10.1007/978-981-16-0882-7_75","Ashwini S. ManeBharati S. Ainapure","2021","http://link.springer.com/chapter/10.1007/978-981-16-0882-7_75","Chapter"
"An Enhanced Lightweight Speck System for Cloud-Based Smart Healthcare","Applied Informatics","","","","10.1007/978-3-030-89654-6_26","Muyideen AbdulRaheemGhaniyyat Bolanle BalogunMoses Kazeem AbiodunFatimoh Abidemi Taofeek-IbrahimAdekola Rasheed TomoriIdowu Dauda OladipoJoseph Bamidele Awotunde","2021","http://link.springer.com/chapter/10.1007/978-3-030-89654-6_26","Chapter"
"Role of Cloud Computing to Support Big Data and Big Data Analytics for Education Par Excellence","Applications of Artificial Intelligence in Engineering","","","","10.1007/978-981-33-4604-8_26","Anjum Zameer BhatBaldev SinghTeba Fadhil","2021","http://link.springer.com/chapter/10.1007/978-981-33-4604-8_26","Chapter"
"Cloud Based Big Data DNS Analytics at Turknet","Intelligent and Fuzzy Techniques: Smart and Innovative Solutions","","","","10.1007/978-3-030-51156-2_96","Altan ÇakırYousef AlkhanafsehEsra KarabıyıkErhan KurubaşRabia Burcu BunyakCenk Anıl Bahçevan","2021","http://link.springer.com/chapter/10.1007/978-3-030-51156-2_96","Chapter"
"Towards a Cloud-WSDL Metamodel: A New Extension of WSDL for Cloud Service Description","Advances in Databases and Information Systems","","","","10.1007/978-3-030-82472-3_20","Souad GhazouaniAnis TissaouiRichard Chbeir","2021","http://link.springer.com/chapter/10.1007/978-3-030-82472-3_20","Chapter"
"Cloud-Based Smart Environment Using Internet of Things (IoT)","Computer Networks, Big Data and IoT","","","","10.1007/978-981-16-0965-7_18","E. Laxmi LydiaJose Moses GummadiSharmili NukapeyiSumalatha LingamguntaA. Krishna MohanRavuri Daniel","2021","http://link.springer.com/chapter/10.1007/978-981-16-0965-7_18","Chapter"
"Trusted Client-Side Encryption for Cloud Storage","Cloud Computing and Services Science","","","","10.1007/978-3-030-72369-9_1","Marciano da RochaDalton Cézane Gomes ValadaresAngelo PerkusichKyller Costa GorgonioRodrigo Tomaz PagnoNewton Carlos Will","2021","http://link.springer.com/chapter/10.1007/978-3-030-72369-9_1","Chapter"
"The Abaco Platform: A Performance and Scalability Study on the Jetstream Cloud","Advances in Parallel & Distributed Processing, and Applications","","","","10.1007/978-3-030-69984-0_77","Christian R. GarciaJoe StubbsJulia LooneyAnagha JamtheMike PackardKreshel Nguyen","2021","http://link.springer.com/chapter/10.1007/978-3-030-69984-0_77","Chapter"
"Adaptive Container Scheduling in Cloud Data Centers: A Deep Reinforcement Learning Approach","Advanced Information Networking and Applications","","","","10.1007/978-3-030-75078-7_57","Tania Lorido-BotranMuhammad Khurram Bhatti","2021","http://link.springer.com/chapter/10.1007/978-3-030-75078-7_57","Chapter"
"Multilayer Perceptron and Genetic Algorithm-Based Intrusion Detection Framework for Cloud Environment","Mobile Radio Communications and 5G Networks","","","","10.1007/978-981-15-7130-5_38","Parul SinghVirender Ranga","2021","http://link.springer.com/chapter/10.1007/978-981-15-7130-5_38","Chapter"
"Comparative Analysis of Serverless Solutions from Public Cloud Providers","Information, Communication and Computing Technology","","","","10.1007/978-3-030-88378-2_6","Darshan BaidPallavi Murghai GoelPragya BhardwajAstha SinghVishu Tyagi","2021","http://link.springer.com/chapter/10.1007/978-3-030-88378-2_6","Chapter"
"Load Balancing in Cloud Computing Environment Using CloudSim","Intelligent and Cloud Computing","","","","10.1007/978-981-15-5971-6_22","Saumendra PattnaikJyoti Prakash MishraBidush Kumar SahooBinod Kumar Pattanayak","2021","http://link.springer.com/chapter/10.1007/978-981-15-5971-6_22","Chapter"
"3D Point Cloud Upsampling and Colorization Using GAN","Multi-disciplinary Trends in Artificial Intelligence","","","","10.1007/978-3-030-80253-0_1","Beomyoung KimSangeun HanEojindl YiJunmo Kim","2021","http://link.springer.com/chapter/10.1007/978-3-030-80253-0_1","Chapter"
"Performance Diagnosis in Cloud Microservices Using Deep Learning","Service-Oriented Computing  – ICSOC 2020 Workshops","","","","10.1007/978-3-030-76352-7_13","Li WuJasmin BogatinovskiSasho NedelkoskiJohan TordssonOdej Kao","2021","http://link.springer.com/chapter/10.1007/978-3-030-76352-7_13","Chapter"
"Hermit: A Novel Approach for Dynamic Load Balancing in Cloud Computing","Intelligent and Cloud Computing","","","","10.1007/978-981-15-5971-6_30","Subasish MohapatraSubhadarshini MohantyArunima HotaPrashanta Kumar PatraJijnasee Dash","2021","http://link.springer.com/chapter/10.1007/978-981-15-5971-6_30","Chapter"
"A Secure Data Transfer in Cloud Environment Using Double-Layer Security for Internet of Medical Things","Soft Computing for Problem Solving","","","","10.1007/978-981-16-2712-5_19","C. VanmathiR. MangayarkarasiV. Hari HaranS. Karthikeyan","2021","http://link.springer.com/chapter/10.1007/978-981-16-2712-5_19","Chapter"
"Design of Auxiliary Teaching System for Oral English Training Based on Cloud Computing","e-Learning, e-Education, and Online Training","","","","10.1007/978-3-030-84383-0_36","Ying LinYing-di XiYang-bo Wu","2021","http://link.springer.com/chapter/10.1007/978-3-030-84383-0_36","Chapter"
"Framework for Resource Management in Cloud Computing","Information and Communication Technology for Intelligent Systems","","","","10.1007/978-981-15-7062-9_3","Gagandeep Kaur","2021","http://link.springer.com/chapter/10.1007/978-981-15-7062-9_3","Chapter"
"SAUM: Symmetry-Aware Upsampling Module for Consistent Point Cloud Completion","Computer Vision – ACCV 2020","","","","10.1007/978-3-030-69525-5_10","Hyeontae SonYoung Min Kim","2021","http://link.springer.com/chapter/10.1007/978-3-030-69525-5_10","Chapter"
"Evaluation of Point Cloud Processing Software for 3D Reconstruction","Proceedings of the 24th International Symposium on Advancement of Construction Management and Real Estate","","","","10.1007/978-981-15-8892-1_89","Shucheng GeZhijin WangYing LoJingjing ZhangRan ZangCheng Zhang","2021","http://link.springer.com/chapter/10.1007/978-981-15-8892-1_89","Chapter"
"Perceiving Social Computing via Social Networks on Cloud","Innovative Data Communication Technologies and Application","","","","10.1007/978-981-15-9651-3_24","Jana ShafiP. Venkata Krishna","2021","http://link.springer.com/chapter/10.1007/978-981-15-9651-3_24","Chapter"
"A Detailed Analysis on Intrusion Identification Mechanism in Cloud Computing and Datasets","Advances in Cyber Security","","","","10.1007/978-981-33-6835-4_37","Aws Naser JaberShahid AnwarNik Zulkarnaen Bin KhidzirMohammed Anbar","2021","http://link.springer.com/chapter/10.1007/978-981-33-6835-4_37","Chapter"
"Intelligent Cloud Agents in Multi-participant Conversations for Cyber-Physical Exploitation of Cultural Heritage","Advanced Information Networking and Applications","","","","10.1007/978-3-030-75078-7_11","Angelo AmbrisiRocco AversaMassimo FiccoDanilo CacaceSalvatore Venticinque","2021","http://link.springer.com/chapter/10.1007/978-3-030-75078-7_11","Chapter"
"EDoS-BARRICADE: A Cloud-Centric Approach to Detect, Segregate and Mitigate EDoS Attacks","International Conference on Communication, Computing and Electronics Systems","","","","10.1007/978-981-33-4909-4_44","S. B. Ribin JonesN. Kumar","2021","http://link.springer.com/chapter/10.1007/978-981-33-4909-4_44","Chapter"
"Containerization Design for Autonomous and Controllable Cloud Distributed System","Communications, Signal Processing, and Systems","","","","10.1007/978-981-15-8411-4_4","Xiao ZhangYu TangHao LiShaotao LiuDi Lin","2021","http://link.springer.com/chapter/10.1007/978-981-15-8411-4_4","Chapter"
"Observation and Control of Smart Grid Using IoT and Cloud Technology","Intelligent Computing in Control and Communication","","","","10.1007/978-981-15-8439-8_46","Salil TiwariVatsal AgrawalSanjiv Kumar JainPiyush Kumar Shrivastava","2021","http://link.springer.com/chapter/10.1007/978-981-15-8439-8_46","Chapter"
"Game Theoretic Approaches to Mitigate Cloud Security Risks: An Initial Insight","Business Intelligence","","","","10.1007/978-3-030-76508-8_24","Abdelkarim Ait TemghartM’hamed OutanouteMbarek Marwan","2021","http://link.springer.com/chapter/10.1007/978-3-030-76508-8_24","Chapter"
"Attainment of Green Computing in Cloudlet-Based Mobile Cloud Computing Model Using Squirrel Search Algorithm","Proceedings of 6th International Conference on Recent Trends in Computing","","","","10.1007/978-981-33-4501-0_42","Kushal AnjariaNirmal Patel","2021","http://link.springer.com/chapter/10.1007/978-981-33-4501-0_42","Chapter"
"A Cloud-Based IoT Approach to Support Infrastructure Monitoring Needs by Public Civil Protection Organizations","Trends and Applications in Information Systems and Technologies","","","","10.1007/978-3-030-72660-7_37","João Pedro GomesCarlos R. CunhaGabriel NoiraArlindo Santos","2021","http://link.springer.com/chapter/10.1007/978-3-030-72660-7_37","Chapter"
"Mobile Cloud Computing: A Green Perspective","Intelligent Systems","","","","10.1007/978-981-33-6081-5_46","Atta-ur-RahmanSujata DashMunir AhmadTahir Iqbal","2021","http://link.springer.com/chapter/10.1007/978-981-33-6081-5_46","Chapter"
"Intrepid: A Scriptable and Cloud-Ready SMT-Based Model Checker","Formal Methods for Industrial Critical Systems","","","","10.1007/978-3-030-85248-1_13","Roberto Bruttomesso","2021","http://link.springer.com/chapter/10.1007/978-3-030-85248-1_13","Chapter"
"Research on Perceived Information Model in Product Design Under Cloud Computing","The 2020 International Conference on Machine Learning and Big Data Analytics for IoT Security and Privacy","","","","10.1007/978-3-030-62746-1_92","Qiangqiang FanSungEun Hyoung","2021","http://link.springer.com/chapter/10.1007/978-3-030-62746-1_92","Chapter"
"Robot Dynamic Collision Detection Method Based on Obstacle Point Cloud Envelope Model","Intelligent Equipment, Robots, and Vehicles","","","","10.1007/978-981-16-7213-2_36","Aolei YangQuan LiuWasif NaeemMinrui Fei","2021","http://link.springer.com/chapter/10.1007/978-981-16-7213-2_36","Chapter"
"Intelligent Strategies for Cloud Computing Risk Management and Testing","Computational Methods and Data Engineering","","","","10.1007/978-981-15-7907-3_8","Vinita MalikSukhdip Singh","2021","http://link.springer.com/chapter/10.1007/978-981-15-7907-3_8","Chapter"
"Object-Oriented Internet Cloud Interoperability","Computational Science – ICCS 2021","","","","10.1007/978-3-030-77970-2_43","Mariusz PostółPiotr Szymczak","2021","http://link.springer.com/chapter/10.1007/978-3-030-77970-2_43","Chapter"
"Guideme: An Optimized Mobile Learning Model Based on Cloud Offloading Computation","Advances in Computer, Communication and Computational Sciences","","","","10.1007/978-981-15-4409-5_74","Rasha ElstohyWael KaramNouran RadwanEman Monir","2021","http://link.springer.com/chapter/10.1007/978-981-15-4409-5_74","Chapter"
"Cloud-Based Cyber Incidents Response System and Software Tools","Information and Software Technologies","","","","10.1007/978-3-030-88304-1_14","Sergiy GnatyukRat BerdibayevTetiana SmirnovaZhadyra AvkurovaMaksim Iavich","2021","http://link.springer.com/chapter/10.1007/978-3-030-88304-1_14","Chapter"
"Management of Heterogeneous Cloud Resources with Use of the PPO","Euro-Par 2020: Parallel Processing Workshops","","","","10.1007/978-3-030-71593-9_12","Włodzimierz FunikaPaweł KoperekJacek Kitowski","2021","http://link.springer.com/chapter/10.1007/978-3-030-71593-9_12","Chapter"
"Cloud-Edge Centric Service Provisioning in Smart City Using Internet of Things","Advances in Parallel & Distributed Processing, and Applications","","","","10.1007/978-3-030-69984-0_44","Manoj Kumar PatraSampa SahooBibhudatta SahooAshok Kumar Turuk","2021","http://link.springer.com/chapter/10.1007/978-3-030-69984-0_44","Chapter"
"Proactive Approach of Effective Placement of VM in Cloud Computing","Data Science and Intelligent Applications","","","","10.1007/978-981-15-4474-3_33","Ashish MehtaSwapnil PanchalSamrat V. O. Khanna","2021","http://link.springer.com/chapter/10.1007/978-981-15-4474-3_33","Chapter"
"A Fault Tolerant and Deadline Constrained Sequence Alignment Application on Cloud-Based Spot GPU Instances","Euro-Par 2021: Parallel Processing","","","","10.1007/978-3-030-85665-6_20","Rafaela C. BrumWalisson P. SousaAlba C. M. A. MeloCristiana BentesMaria Clicia S. de CastroLúcia Maria de A. Drummond","2021","http://link.springer.com/chapter/10.1007/978-3-030-85665-6_20","Chapter"
"A Comprehensive Effectual Load-Balancing Method in Cloud Computing","Innovations in Cyber Physical Systems","","","","10.1007/978-981-16-4149-7_32","Sandeep SrivastavaVivek Kumar SharmaRajeev SharmaBhupesh Kumar SinghJitendra Nath SinghTanupriya Choudhury","2021","http://link.springer.com/chapter/10.1007/978-981-16-4149-7_32","Chapter"
"The Rise of Distributed Artificial Intelligence Through Shared Data and Cloud Solutions","New Technologies, Development and Application IV","","","","10.1007/978-3-030-75275-0_57","Aurel Mihail ȚîțuAlexandru Stanciu","2021","http://link.springer.com/chapter/10.1007/978-3-030-75275-0_57","Chapter"
"Localization of Operational Faults in Cloud Applications by Mining Causal Dependencies in Logs Using Golden Signals","Service-Oriented Computing  – ICSOC 2020 Workshops","","","","10.1007/978-3-030-76352-7_17","Pooja AggarwalAjay GuptaPrateeti MohapatraSeema NagarAtri MandalQing WangAmit Paradkar","2021","http://link.springer.com/chapter/10.1007/978-3-030-76352-7_17","Chapter"
"A Systematic Review of Log-Based Cloud Forensics","Inventive Computation and Information Technologies","","","","10.1007/978-981-33-4305-4_26","Atonu GhoshDebashis DeKoushik Majumder","2021","http://link.springer.com/chapter/10.1007/978-981-33-4305-4_26","Chapter"
"Integrating the Meteorological Data into a Smart City Service Using Cloud of Things (CoT)","Emerging Technologies in Computing","","","","10.1007/978-3-030-90016-8_7","R. SurendranT. TamilvizhiS. Lakshmi","2021","http://link.springer.com/chapter/10.1007/978-3-030-90016-8_7","Chapter"
"T-UNet: A Novel TC-Based Point Cloud Super-Resolution Model for Mechanical LiDAR","Collaborative Computing: Networking, Applications and Worksharing","","","","10.1007/978-3-030-92635-9_40","Lu RenDeyi LiZhenchao OuyangJianwei NiuWen He","2021","http://link.springer.com/chapter/10.1007/978-3-030-92635-9_40","Chapter"
"Network Federation for Inter-cloud Operations","Distributed Applications and Interoperable Systems","","","","10.1007/978-3-030-78198-9_2","Johannes KöstlerSven GebauerHans P. Reiser","2021","http://link.springer.com/chapter/10.1007/978-3-030-78198-9_2","Chapter"
"Data Security & Future Issues for Cloud Computing","Advances in Information Communication Technology and Computing","","","","10.1007/978-981-15-5421-6_32","Devendra GahlotSanjay TejasveeKunal Bhushan RangaRishi Raj Vyas","2021","http://link.springer.com/chapter/10.1007/978-981-15-5421-6_32","Chapter"
"A Review on Advent of IoT, Cloud, and Machine Learning in Agriculture","International Conference on Mobile Computing and Sustainable Informatics","","","","10.1007/978-3-030-49795-8_57","Y. VishwanathRaje Siddiraju UpendraMohammed Riyaz Ahmed","2021","http://link.springer.com/chapter/10.1007/978-3-030-49795-8_57","Chapter"
"Cloud Algorithms: A Computational Paradigm for Managing Big Data Analytics on Clouds","Intelligent Systems","","","","10.1007/978-981-16-2248-9_44","Syed Owais Bukhari","2021","http://link.springer.com/chapter/10.1007/978-981-16-2248-9_44","Chapter"
"Horizontal Scaling in Cloud Using Contextual Bandits","Euro-Par 2021: Parallel Processing","","","","10.1007/978-3-030-85665-6_18","David DelandePatricia StolfRaphaël FeraudJean-Marc PiersonAndré Bottaro","2021","http://link.springer.com/chapter/10.1007/978-3-030-85665-6_18","Chapter"
"On Multi-class Currency Classification Using Convolutional Neural Networks and Cloud Computing Systems for the Blind","Advances in Distributed Computing and Machine Learning","","","","10.1007/978-981-15-4218-3_34","K. K. R. Sanjay KumarGoutham SubramaniK. S. RishinathhGanesh Neelakanta Iyer","2021","http://link.springer.com/chapter/10.1007/978-981-15-4218-3_34","Chapter"
"A Cloud Computing Based Supporting Technology for the Lightweight Application Service","2020 International Conference on Applications and Techniques in Cyber Intelligence","","","","10.1007/978-3-030-53980-1_39","Kelong Wang","2021","http://link.springer.com/chapter/10.1007/978-3-030-53980-1_39","Chapter"
"Generative Adversarial Network for Cloud Removal from Optical Temporal Satellite Imagery","Soft Computing for Problem Solving","","","","10.1007/978-981-16-2712-5_39","Chintan ManiyarAnil Kumar","2021","http://link.springer.com/chapter/10.1007/978-981-16-2712-5_39","Chapter"
"Using Edge-to-Cloud Analytics IoT Dumpsite Monitor for Proactive Waste Management","Computational Science and Its Applications – ICCSA 2021","","","","10.1007/978-3-030-87013-3_35","E. S. MbonuK. C. OkaforG. A. ChukwudebeC. O. IkerionwuE. C. Amadi","2021","http://link.springer.com/chapter/10.1007/978-3-030-87013-3_35","Chapter"
"Cloud-Based Education: Why Corporate Educational Platforms Lead Total Distance Learning Shift?","Visions and Concepts for Education 4.0","","","","10.1007/978-3-030-67209-6_36","Ekaterina BeresnevaMariia GordenkoOlga MaksimenkovaAlexey Neznanov","2021","http://link.springer.com/chapter/10.1007/978-3-030-67209-6_36","Chapter"
"An Investigation into Contemporary Developments in the Cloud Computing Related to Effectiveness in Data Storages, Service Providers and Technologies: A Review","Nanoelectronics, Circuits and Communication Systems","","","","10.1007/978-981-15-7486-3_25","Safwan A. S. Al-ShaibaniParag BhalchandraG. D. KurundkarR. S. Wasle","2021","http://link.springer.com/chapter/10.1007/978-981-15-7486-3_25","Chapter"
"FKAConv: Feature-Kernel Alignment for Point Cloud Convolution","Computer Vision – ACCV 2020","","","","10.1007/978-3-030-69525-5_23","Alexandre BoulchGilles PuyRenaud Marlet","2021","http://link.springer.com/chapter/10.1007/978-3-030-69525-5_23","Chapter"
"Building a Cloud-Integrated WOBAN with Optimal Coverage and Deployment Cost","Advances in Computing and Network Communications","","","","10.1007/978-981-33-6977-1_10","Mausmi VermaUma Rathore BhattRaksha Upadhyay","2021","http://link.springer.com/chapter/10.1007/978-981-33-6977-1_10","Chapter"
"Cloud of Things: A Systematic Review on Issues and Challenges in Integration of Cloud Computing and Internet of Things","Recent Innovations in Computing","","","","10.1007/978-981-15-8297-4_46","Sahilpreet SinghArjan SinghVishal Goyal","2021","http://link.springer.com/chapter/10.1007/978-981-15-8297-4_46","Chapter"
"Protecting Cloud Data Privacy Against Attacks","Intelligent Computing Paradigm and Cutting-edge Technologies","","","","10.1007/978-3-030-65407-8_37","Maryam EbrahimiAhmed J. ObaidKamran Yeganegi","2021","http://link.springer.com/chapter/10.1007/978-3-030-65407-8_37","Chapter"
"A Novel and Secure Approach for Quantum Key Distribution in a Cloud Computing Environment","Intelligent Computing and Networking","","","","10.1007/978-981-15-7421-4_25","Rajanikanth AluvaluKrishna Keerthi ChennamV. Uma MaheswariM. A. Jabbar","2021","http://link.springer.com/chapter/10.1007/978-981-15-7421-4_25","Chapter"
"A Survey on Cloud-Based Intelligent Transportation System","Artificial Intelligence and Renewables Towards an Energy Transition","","","","10.1007/978-3-030-63846-7_53","Y. KhairA. DennaiY. Elmir","2021","http://link.springer.com/chapter/10.1007/978-3-030-63846-7_53","Chapter"
"Federated Learning in the Cloud for Analysis of Medical Images - Experience with Open Source Frameworks","Clinical Image-Based Procedures, Distributed and Collaborative Learning, Artificial Intelligence for Combating COVID-19 and Secure and Privacy-Preserving Machine Learning","","","","10.1007/978-3-030-90874-4_11","Przemysław JabłeckiFilip ŚlazykMaciej Malawski","2021","http://link.springer.com/chapter/10.1007/978-3-030-90874-4_11","Chapter"
"Android Secure Cloud Storage System Based on SM Algorithms","The 10th International Conference on Computer Engineering and Networks","","","","10.1007/978-981-15-8462-6_88","Zhiqiang WangKunpeng YuWenbin WangXinyue YuHaoyue KangXin LvYang LiTao Yang","2021","http://link.springer.com/chapter/10.1007/978-981-15-8462-6_88","Chapter"
"A Software Reusability Paradigm for Assessing Software-as-a-Service for Cloud Computing","Congress on Intelligent Systems","","","","10.1007/978-981-33-6981-8_37","DeepikaOm Prakash Sangwan","2021","http://link.springer.com/chapter/10.1007/978-981-33-6981-8_37","Chapter"
"Design of In-depth Security Protection System of Integrated Intelligent Police Cloud","Advances on P2P, Parallel, Grid, Cloud and Internet Computing","","","","10.1007/978-3-030-61105-7_36","Fahua QianJian ChengXinmeng WangYitao YangChanchan Li","2021","http://link.springer.com/chapter/10.1007/978-3-030-61105-7_36","Chapter"
"Workload Prediction for Cloud Resource Provisioning using Time Series Data","Soft Computing for Problem Solving","","","","10.1007/978-981-16-2712-5_37","Mahendra Pratap YadavDharmendra Kumar Yadav","2021","http://link.springer.com/chapter/10.1007/978-981-16-2712-5_37","Chapter"
"How Much Your Cloud Management Platform Is Secure? OpenStack Use Case","Innovations in Smart Cities Applications Volume 4","","","","10.1007/978-3-030-66840-2_85","Najat TissirSaid ElKafhaliNoureddine Aboutabit","2021","http://link.springer.com/chapter/10.1007/978-3-030-66840-2_85","Chapter"
"Diagnostic Instrument of the Level of Competencies in Cloud Computing for Teachers in Education 4.0","Smart and Sustainable Collaborative Networks 4.0","","","","10.1007/978-3-030-85969-5_62","Gloria Concepción Tenorio-SepúlvedaKatherine-del-Pilar Muñoz-OrtizCristóbal-Andrés Nova-NovaMaría-Soledad Ramírez-Montoya","2021","http://link.springer.com/chapter/10.1007/978-3-030-85969-5_62","Chapter"
