Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Secure Cloud Storage for Medical IoT Data using Adaptive Neuro-Fuzzy Inference System","International Journal of Fuzzy Systems","","","","10.1007/s40815-021-01104-y","Aqsa MohiyuddinAbdul Rehman JavedChinmay ChakrabortyMuhammad RizwanMaryam ShabbirJamel Nebhen","2021","http://link.springer.com/article/10.1007/s40815-021-01104-y","Article"
"A fuzzy mid-term capacity and production planning model for a manufacturing system with cloud-based capacity","Complex & Intelligent Systems","","7","1","10.1007/s40747-020-00177-w","Tin-Chih Toly ChenYu-Cheng Wang","2021","http://link.springer.com/article/10.1007/s40747-020-00177-w","Article"
"A proficient remote information responsibility check protocol in multi-cloud environment","Evolutionary Intelligence","","14","2","10.1007/s12065-019-00273-y","H. AnwarBashaS. SasiKumarD. DhanasekaranJ. Arunnehru","2021","http://link.springer.com/article/10.1007/s12065-019-00273-y","Article"
"Virtualization in Cloud Computing: Moving from Hypervisor to Containerization—A Survey","Arabian Journal for Science and Engineering","","46","9","10.1007/s13369-021-05553-3","Aditya BhardwajC. Rama Krishna","2021","http://link.springer.com/article/10.1007/s13369-021-05553-3","Article"
"A cloud VLC access point design for 5G and beyond","Optical and Quantum Electronics","","53","8","10.1007/s11082-021-03132-2","Dhurgham Abdulridha Jawad Al-KhaffafAli M. Alsahlany","2021","http://link.springer.com/article/10.1007/s11082-021-03132-2","Article"
"DLFPM-SSO-PE: privacy-preserving and security of intermediate data in cloud storage","Distributed and Parallel Databases","","","","10.1007/s10619-021-07352-z","Sarala V.P. Shanmugapriya","2021","http://link.springer.com/article/10.1007/s10619-021-07352-z","Article"
"Reliable scheduling and load balancing for requests in cloud-fog computing","Peer-to-Peer Networking and Applications","","14","4","10.1007/s12083-021-01125-2","Fayez AlqahtaniMohammed AmoonAida A. Nasr","2021","http://link.springer.com/article/10.1007/s12083-021-01125-2","Article"
"Retrieving point cloud models of target objects in a scene from photographed images","Multimedia Tools and Applications","","80","4","10.1007/s11042-020-09879-2","Nan LuoYing XuQuan WangBo Wan","2021","http://link.springer.com/article/10.1007/s11042-020-09879-2","Article"
"Secure storage allocation scheme using fuzzy based heuristic algorithm for cloud","Journal of Ambient Intelligence and Humanized Computing","","12","5","10.1007/s12652-020-02082-z","M. SivaramM. KaliappanS. Jeya ShobanaM. Viju PrakashV. PorkodiK. VijayalakshmiS. VimalA. Suresh","2021","http://link.springer.com/article/10.1007/s12652-020-02082-z","Article"
"Clustering-based data placement in cloud computing: a predictive approach","Cluster Computing","","24","4","10.1007/s10586-021-03332-1","Mokhtar SellamiHaithem MezniMohand Said HacidMohamed Moshen Gammoudi","2021","http://link.springer.com/article/10.1007/s10586-021-03332-1","Article"
"Contactless Technologies for Smart Cities: Big Data, IoT, and Cloud Infrastructures","SN Computer Science","","2","4","10.1007/s42979-021-00719-0","Arunmozhi ManimuthuVenugopal DharshiniIoannis ZografopoulosM. K. PriyanCharalambos Konstantinou","2021","http://link.springer.com/article/10.1007/s42979-021-00719-0","Article"
"Enhanced encryption for light weight data in a multi-cloud system","Distributed and Parallel Databases","","","","10.1007/s10619-021-07340-3","Shani RajB. Arunkumar","2021","http://link.springer.com/article/10.1007/s10619-021-07340-3","Article"
"Cloud and edge based data analytics for privacy-preserving multi-modal engagement monitoring in the classroom","Information Systems Frontiers","","23","1","10.1007/s10796-020-09993-4","Davy PreuveneersGiuseppe GarofaloWouter Joosen","2021","http://link.springer.com/article/10.1007/s10796-020-09993-4","Article"
"Deep learning approach for intrusion detection in IoT-multi cloud environment","Automated Software Engineering","","28","2","10.1007/s10515-021-00298-7","D. SelvapandianR. Santhosh","2021","http://link.springer.com/article/10.1007/s10515-021-00298-7","Article"
"Efficient Mobile Security for E Health Care Application in Cloud for Secure Payment Using Key Distribution","Neural Processing Letters","","","","10.1007/s11063-021-10482-1","A. SaranyaR. Naresh","2021","http://link.springer.com/article/10.1007/s11063-021-10482-1","Article"
"Virtual environments testing in cloud service enviorment: a framework to optimize the performance of virtual applications","International Journal of System Assurance Engineering and Management","","","","10.1007/s13198-021-01105-y","Ashutosh KumarGajanand SharmaPayal JainAditya UpadhyaySatyajeet SharmaAshok Kumar Saini","2021","http://link.springer.com/article/10.1007/s13198-021-01105-y","Article"
"Semantic and secure search over encrypted outsourcing cloud based on BERT","Frontiers of Computer Science","","16","2","10.1007/s11704-021-0277-0","Zhangjie FuYan WangXingming SunXiaosong Zhang","2021","http://link.springer.com/article/10.1007/s11704-021-0277-0","Article"
"Storage optimization algorithm design of cloud computing edge node based on artificial intelligence technology","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-021-03272-z","Dongliang Zhang","2021","http://link.springer.com/article/10.1007/s12652-021-03272-z","Article"
"Energy and resource efficient workflow scheduling in a virtualized cloud environment","Cluster Computing","","24","2","10.1007/s10586-020-03149-4","Neha GargDamanpreet SinghMajor Singh Goraya","2021","http://link.springer.com/article/10.1007/s10586-020-03149-4","Article"
"A Novel IoT-Fog-Cloud-based Healthcare System for Monitoring and Preventing Encephalitis","Cognitive Computation","","","","10.1007/s12559-021-09856-3","Munish BhatiaSapna Kumari","2021","http://link.springer.com/article/10.1007/s12559-021-09856-3","Article"
"Secured storage and disease prediction of E-health data in cloud","Journal of Ambient Intelligence and Humanized Computing","","12","6","10.1007/s12652-020-02205-6","Sundara Velrani KaruppiahGeetha Gurunathan","2021","http://link.springer.com/article/10.1007/s12652-020-02205-6","Article"
"An authorization model for query execution in the cloud","The VLDB Journal","","","","10.1007/s00778-021-00709-x","Sabrina De Capitani di VimercatiSara ForestiSushil JajodiaGiovanni LivragaStefano ParaboschiPierangela Samarati","2021","http://link.springer.com/article/10.1007/s00778-021-00709-x","Article"
"A blockchain technology based trust system for cloud manufacturing","Journal of Intelligent Manufacturing","","","","10.1007/s10845-020-01735-2","Reza Vatankhah Barenji","2021","http://link.springer.com/article/10.1007/s10845-020-01735-2","Article"
"BB-tree based secure and dynamic public auditing convergence for cloud storage","The Journal of Supercomputing","","77","5","10.1007/s11227-020-03456-y","Rahul MishraDharavath RameshDamodar Reddy Edla","2021","http://link.springer.com/article/10.1007/s11227-020-03456-y","Article"
"Enterprise adoption of cloud computing with application portfolio profiling and application portfolio assessment","Journal of Cloud Computing","","10","1","10.1186/s13677-020-00210-w","Kent RamchandMohan Baruwal ChhetriRyszard Kowalczyk","2021","http://link.springer.com/article/10.1186/s13677-020-00210-w","Article"
"Investigation into the effect of data reduction in offloadable task for distributed IoT-fog-cloud computing","Journal of Cloud Computing","","10","1","10.1186/s13677-021-00254-6","Nweso Emmanuel NwogbagaRohaya LatipLilly Suriani AffendeyAmir Rizaan Abdul Rahiman","2021","http://link.springer.com/article/10.1186/s13677-021-00254-6","Article"
"vSocial: a cloud-based system for social virtual reality learning environment applications in special education","Multimedia Tools and Applications","","80","11","10.1007/s11042-020-09051-w","Sai Shreya NuguriPrasad CalyamRoland OrucheAniket GulhaneSamaikya ValluripallyJanine StichterZhihai He","2021","http://link.springer.com/article/10.1007/s11042-020-09051-w","Article"
"Load balancing in cloud computing using worst-fit bin-stretching","Cluster Computing","","24","4","10.1007/s10586-021-03302-7","Sami DhahbiMouhebeddine BerrimaFuad A. M. Al-Yarimi","2021","http://link.springer.com/article/10.1007/s10586-021-03302-7","Article"
"LATOC: an enhanced load balancing algorithm based on hybrid AHP-TOPSIS and OPSO algorithms in cloud computing","The Journal of Supercomputing","","","","10.1007/s11227-021-04042-6","Ayeh MooriBehrang BarekatainMehdi Akbari","2021","http://link.springer.com/article/10.1007/s11227-021-04042-6","Article"
"Min-max exclusive virtual machine placement in cloud computing for scientific data environment","Journal of Cloud Computing","","10","1","10.1186/s13677-020-00221-7","Moon-Hyun KimJun-Yeong LeeSyed Asif Raza ShahTae-Hyung KimSeo-Young Noh","2021","http://link.springer.com/article/10.1186/s13677-020-00221-7","Article"
"Precipitation cloud identification based on faster-RCNN for Doppler weather radar","EURASIP Journal on Wireless Communications and Networking","","2021","1","10.1186/s13638-021-01896-5","Yuanbo RanHaijiang WangLi TianJiang WuXiaohong Li","2021","http://link.springer.com/article/10.1186/s13638-021-01896-5","Article"
"System integration for predictive process adjustment and cloud computing-based real-time condition monitoring of vibration sensor signals in automated storage and retrieval systems","The International Journal of Advanced Manufacturing Technology","","113","3 - 4","10.1007/s00170-021-06652-z","Sujeong Baek","2021","http://link.springer.com/article/10.1007/s00170-021-06652-z","Article"
"Cloud Dynamic Scheduling for Multimedia Data Encryption Using Tabu Search Algorithm","Wireless Personal Communications","","120","3","10.1007/s11277-021-08562-5","N. Jayapandian","2021","http://link.springer.com/article/10.1007/s11277-021-08562-5","Article"
"Internet of Health Things (IoHT) for personalized health care using integrated edge-fog-cloud network","Journal of Ambient Intelligence and Humanized Computing","","12","1","10.1007/s12652-020-02113-9","Anwesha MukherjeeShreya GhoshAabhas BehereSoumya K. GhoshRajkumar Buyya","2021","http://link.springer.com/article/10.1007/s12652-020-02113-9","Article"
"Influence of enterprise cloud computing database application and enterprise debt financing based on SVM algorithm: internal control quality analysis","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-021-03103-1","Bingyang Liu","2021","http://link.springer.com/article/10.1007/s12652-021-03103-1","Article"
"Adaptive regressive holt–winters workload prediction and firefly optimized lottery scheduling for load balancing in cloud","Wireless Networks","","27","8","10.1007/s11276-019-02090-8","J. PrassannaNeelanarayanan Venkataraman","2021","http://link.springer.com/article/10.1007/s11276-019-02090-8","Article"
"Cybersecurity management in cloud computing: semantic literature review and conceptual framework proposal","Journal of Reliable Intelligent Environments","","7","2","10.1007/s40860-020-00115-0","Najat TissirSaid El KafhaliNoureddine Aboutabit","2021","http://link.springer.com/article/10.1007/s40860-020-00115-0","Article"
"A Cost-Aware Management Framework for Placement of Data-Intensive Applications on Federated Cloud","Journal of Network and Systems Management","","29","3","10.1007/s10922-021-09594-9","Moustafa NajmRakesh TripathiMohammad Shadi AlhakeemVenkatesh Tamarapalli","2021","http://link.springer.com/article/10.1007/s10922-021-09594-9","Article"
"Recent advancement in VM task allocation system for cloud computing: review from 2015 to2021","Artificial Intelligence Review","","","","10.1007/s10462-021-10071-7","Arif UllahNazri Mohd NawiSoukaina Ouhame","2021","http://link.springer.com/article/10.1007/s10462-021-10071-7","Article"
"RETRACTED ARTICLE: Environmental cost control of coal industry based on cloud computing and machine learning","Arabian Journal of Geosciences","","14","12","10.1007/s12517-021-07411-w","Yanni Luo","2021","http://link.springer.com/article/10.1007/s12517-021-07411-w","Article"
"Hybrid optimization algorithm for task scheduling and virtual machine allocation in cloud computing","Evolutionary Intelligence","","14","2","10.1007/s12065-020-00517-2","G. SreenivasuluIlango Paramasivam","2021","http://link.springer.com/article/10.1007/s12065-020-00517-2","Article"
"Cloud computing security protocol analysis with parity-based distributed file system","Annals of Operations Research","","","","10.1007/s10479-021-04413-5","R. DhayaR. KanthavelKanagaraj Venusamy","2021","http://link.springer.com/article/10.1007/s10479-021-04413-5","Article"
"Novel dynamic load balancing algorithm for cloud-based big data analytics","The Journal of Supercomputing","","","","10.1007/s11227-021-04024-8","Arman AghdashiSeyedeh Leili Mirtaheri","2021","http://link.springer.com/article/10.1007/s11227-021-04024-8","Article"
"Cloud based efficient authentication for mobile payments using key distribution method","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-020-02765-7","A. SaranyaR. Naresh","2021","http://link.springer.com/article/10.1007/s12652-020-02765-7","Article"
"Data storage and range queries in ubiquitous mobile data cloud","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-021-03576-0","Amarjit MalhotraSanjay K DhurandherMegha Gupta","2021","http://link.springer.com/article/10.1007/s12652-021-03576-0","Article"
"IoT application modules placement in heterogeneous fog–cloud infrastructure","International Journal of Information Technology","","13","5","10.1007/s41870-021-00672-4","Upma AroraNipur Singh","2021","http://link.springer.com/article/10.1007/s41870-021-00672-4","Article"
"A review on deep learning techniques for cloud detection methodologies and challenges","Signal, Image and Video Processing","","15","7","10.1007/s11760-021-01885-7","Liyuan LiXiaoyan LiLinyi JiangXiaofeng SuFansheng Chen","2021","http://link.springer.com/article/10.1007/s11760-021-01885-7","Article"
"Seeing under the cover with a 3D U-Net: point cloud-based weight estimation of covered patients","International Journal of Computer Assisted Radiology and Surgery","","16","12","10.1007/s11548-021-02476-0","Alexander BigalkeLasse HansenJasper DieselMattias P. Heinrich","2021","http://link.springer.com/article/10.1007/s11548-021-02476-0","Article"
"Quantum-inspired binary chaotic salp swarm algorithm (QBCSSA)-based dynamic task scheduling for multiprocessor cloud computing systems","The Journal of Supercomputing","","77","9","10.1007/s11227-021-03695-7","Kaushik MishraRosy PradhanSantosh Kumar Majhi","2021","http://link.springer.com/article/10.1007/s11227-021-03695-7","Article"
"Visibility estimation via deep label distribution learning in cloud environment","Journal of Cloud Computing","","10","1","10.1186/s13677-021-00261-7","Mofei SongXu HanXiao Fan LiuQian Li","2021","http://link.springer.com/article/10.1186/s13677-021-00261-7","Article"
"Intelligent decision-making support system for manufacturing solution recommendation in a cloud framework","The International Journal of Advanced Manufacturing Technology","","112","3 - 4","10.1007/s00170-020-06389-1","Alessandro SimeoneYunfeng ZengAlessandra Caggiano","2021","http://link.springer.com/article/10.1007/s00170-020-06389-1","Article"
"A Network Calculus Based Delay and Backlog Analysis for Cloud Radio Access Networks","Mobile Networks and Applications","","26","3","10.1007/s11036-019-01349-w","Muzhou XiongLin GuHaixin LiuDeze ZengHong YaoZhuzhong Qian","2021","http://link.springer.com/article/10.1007/s11036-019-01349-w","Article"
"Neuroimaging PheWAS (Phenome-Wide Association Study): A Free Cloud-Computing Platform for Big-Data, Brain-Wide Imaging Association Studies","Neuroinformatics","","19","2","10.1007/s12021-020-09486-4","Lu ZhaoIshaan BattaWilliam MatloffCaroline O’DriscollSamuel HobelArthur W. Toga","2021","http://link.springer.com/article/10.1007/s12021-020-09486-4","Article"
"Cloud manufacturing service composition in IoT applications: a formal verification-based approach","Multimedia Tools and Applications","","","","10.1007/s11042-021-10645-1","Alireza SouriMostafa Ghobaei-Arani","2021","http://link.springer.com/article/10.1007/s11042-021-10645-1","Article"
"Detection of DDOS Attack using Deep Learning Model in Cloud Storage Application","Wireless Personal Communications","","","","10.1007/s11277-021-08271-z","Ankit AgarwalManju KhariRajiv Singh","2021","http://link.springer.com/article/10.1007/s11277-021-08271-z","Article"
"Single Particle Fault Injection Signal Generation Method Using Gaussian Cloud Model","Journal of Electronic Testing","","37","1","10.1007/s10836-021-05928-2","Mengru WangJinbo WangJianmin WangShan Zhou","2021","http://link.springer.com/article/10.1007/s10836-021-05928-2","Article"
"Reliable service availability and access control method for cloud assisted IOT communications","Wireless Networks","","27","2","10.1007/s11276-019-02184-3","A. KousalyaKrishnan SakthidasanA. Latha","2021","http://link.springer.com/article/10.1007/s11276-019-02184-3","Article"
"Straggler identification approach in large data processing frameworks using ensembled gradient boosting in smart-cities cloud services","International Journal of System Assurance Engineering and Management","","","","10.1007/s13198-021-01311-8","Shyam DeshmukhKomati Thirupathi Rao","2021","http://link.springer.com/article/10.1007/s13198-021-01311-8","Article"
"A Computing Resource Allocation Optimization Strategy for Massive Internet of Health Things Devices Considering Privacy Protection in Cloud Edge Computing Environment","Journal of Grid Computing","","19","2","10.1007/s10723-021-09558-y","Jianxi WangLiutao Wang","2021","http://link.springer.com/article/10.1007/s10723-021-09558-y","Article"
"PLB: a resilient and adaptive task scheduling scheme based on multi-queues for cloud environment","Cluster Computing","","24","3","10.1007/s10586-021-03280-w","Gaurav SharmaNeha MiglaniAjay Kumar","2021","http://link.springer.com/article/10.1007/s10586-021-03280-w","Article"
"A request aware module using CS-IDR to reduce VM level collateral damages caused by DDoS attack in cloud environment","Cluster Computing","","24","3","10.1007/s10586-021-03234-2","Priyanka VermaShashikala TapaswiW. Wilfred Godfrey","2021","http://link.springer.com/article/10.1007/s10586-021-03234-2","Article"
"Adaptive cost and energy aware secure peer-to-peer computational offloading in the edge-cloud enabled healthcare system","Peer-to-Peer Networking and Applications","","14","4","10.1007/s12083-021-01177-4","Ramaprabha JayaramS. Prabakaran","2021","http://link.springer.com/article/10.1007/s12083-021-01177-4","Article"
"CP-ABSEL: Ciphertext-policy attribute-based searchable encryption from lattice in cloud storage","Peer-to-Peer Networking and Applications","","14","3","10.1007/s12083-020-01057-3","Uma Sankararao VarriSyam Kumar PasupuletiK. V. Kadambari","2021","http://link.springer.com/article/10.1007/s12083-020-01057-3","Article"
"Risk analysis of cloud service providers by analyzing the frequency of occurrence of problems using E-Eclat algorithm","Wireless Networks","","27","8","10.1007/s11276-019-02191-4","C. MuralidharanR. Anitha","2021","http://link.springer.com/article/10.1007/s11276-019-02191-4","Article"
"A Comprehensive Review on Secure Data Sharing in Cloud Environment","Wireless Personal Communications","","","","10.1007/s11277-021-08775-8","Sita Kumari KothaMeesala Shobha RaniBharat SubediAnilkumar ChunduruAravind KarrothuBipana NeupaneV E Sathishkumar","2021","http://link.springer.com/article/10.1007/s11277-021-08775-8","Article"
"Computation of workflow scheduling using backpropagation neural network in cloud computing: a virtual machine placement approach","The Journal of Supercomputing","","77","9","10.1007/s11227-021-03648-0","Narayani RamanAisha Banu WahabSutherson Chandrasekaran","2021","http://link.springer.com/article/10.1007/s11227-021-03648-0","Article"
"Cloud–edge cooperation for meteorological radar big data: a review of data quality control","Complex & Intelligent Systems","","","","10.1007/s40747-021-00581-w","Zhichen HuXiaolong XuYulan ZhangHongsheng TangYong ChengCheng QianMohammad R. Khosravi","2021","http://link.springer.com/article/10.1007/s40747-021-00581-w","Article"
"Convolutional neural networks with hybrid weights for 3D point cloud classification","Applied Intelligence","","51","10","10.1007/s10489-021-02240-6","Meng HuHailiang YeFeilong Cao","2021","http://link.springer.com/article/10.1007/s10489-021-02240-6","Article"
"Cooperative agents-based approach for workflow scheduling on fog-cloud computing","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-021-03187-9","Marwa MokniSonia YassaJalel Eddine HajlaouiRachid ChelouahMohamed Nazih Omri","2021","http://link.springer.com/article/10.1007/s12652-021-03187-9","Article"
"Parallel incremental attribute-based encryption for mobile cloud data storage and sharing","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-020-02842-x","Gang KeShi WangHuan-huan Wu","2021","http://link.springer.com/article/10.1007/s12652-020-02842-x","Article"
"Deep reinforcement learning for multi-objective placement of virtual machines in cloud datacenters","Soft Computing","","25","19","10.1007/s00500-020-05462-x","Luca CaviglioneMauro GaggeroMassimo PaolucciRoberto Ronco","2021","http://link.springer.com/article/10.1007/s00500-020-05462-x","Article"
"An Adaptive Neuro-Fuzzy Inference System and Black Widow Optimization Approach for Optimal Resource Utilization and Task Scheduling in a Cloud Environment","Wireless Personal Communications","","121","3","10.1007/s11277-021-08744-1","Manikandan NanjappanGobalakrishnan NatesanPradeep Krishnadoss","2021","http://link.springer.com/article/10.1007/s11277-021-08744-1","Article"
"Efficient dynamic resource provisioning based on credibility in cloud computing","Wireless Networks","","27","3","10.1007/s11276-021-02558-6","P. VinothiyalakshmiR. Anitha","2021","http://link.springer.com/article/10.1007/s11276-021-02558-6","Article"
"Multi-objective heuristics algorithm for dynamic resource scheduling in the cloud computing environment","The Journal of Supercomputing","","77","8","10.1007/s11227-020-03606-2","K. Lalitha DeviS. Valli","2021","http://link.springer.com/article/10.1007/s11227-020-03606-2","Article"
"A robust and lightweight secure access scheme for cloud based E-healthcare services","Peer-to-Peer Networking and Applications","","14","5","10.1007/s12083-021-01162-x","Mehedi MasudGurjot Singh GabaKaranjeet ChoudharyRoobaea AlroobaeaM. Shamim Hossain","2021","http://link.springer.com/article/10.1007/s12083-021-01162-x","Article"
"A port-based forwarding load-balancing scheduling approach for cloud datacenter networks","Journal of Cloud Computing","","10","1","10.1186/s13677-021-00226-w","Zhiyu LiuAqun ZhaoMangui Liang","2021","http://link.springer.com/article/10.1186/s13677-021-00226-w","Article"
"Deployment of real-time systems in the cloud environment","The Journal of Supercomputing","","77","2","10.1007/s11227-020-03334-7","Nasro Min-AllahMuhammad Bilal QureshiFarmanullah JanSaleh AlrashedJavid Taheri","2021","http://link.springer.com/article/10.1007/s11227-020-03334-7","Article"
"Optimized virtual network function provisioning technique for mobile edge cloud computing","Journal of Ambient Intelligence and Humanized Computing","","12","6","10.1007/s12652-020-02122-8","R. S. PonmagalS. KarthickB. DhiyaneshS. BalakrishnanK. Venkatachalam","2021","http://link.springer.com/article/10.1007/s12652-020-02122-8","Article"
"Privacy preserving E-voting cloud system based on ID based encryption","Peer-to-Peer Networking and Applications","","14","4","10.1007/s12083-020-00977-4","Achyut Shankar PhDP. Pandiaraja PhDK. SumathiThompson Stephan PhDPavika Sharma PhD","2021","http://link.springer.com/article/10.1007/s12083-020-00977-4","Article"
"Minimal key set of binary key-derivation tree in cloud storage","Soft Computing","","","","10.1007/s00500-021-06065-w","Zhengwei RenXiaojuan LiLina WangShiwei XuYan TongJinshan Tang","2021","http://link.springer.com/article/10.1007/s00500-021-06065-w","Article"
"A divide and conquer approach to deadline constrained cost-optimization workflow scheduling for the cloud","Cluster Computing","","24","3","10.1007/s10586-020-03223-x","Ghazaleh Khojasteh ToussiMahmoud Naghibzadeh","2021","http://link.springer.com/article/10.1007/s10586-020-03223-x","Article"
"Consensus-based data replication protocol for distributed cloud","The Journal of Supercomputing","","77","8","10.1007/s11227-021-03619-5","Rashmi MaheshwariNaveen KumarMonal ShadiShailesh Tiwari","2021","http://link.springer.com/article/10.1007/s11227-021-03619-5","Article"
"Analysing the User Actions and Location for Identifying Online Scam in Internet Banking on Cloud","Wireless Personal Communications","","","","10.1007/s11277-021-08585-y","Arokia Jesu Prabhu LazarSudhakar SenganLuigi Pio Leonardo CavaliereThillaiarasu NadesanDeepesh SharmaMukesh Kumar GuptaThangam PalaniswamyMahendiran VellingiriDilip Kumar SharmaThirukumaran Subramani","2021","http://link.springer.com/article/10.1007/s11277-021-08585-y","Article"
"Efficient Resource Management on Cloud Using Energy and Power Aware Dynamic Migration (EPADM) of VMs","Wireless Personal Communications","","117","4","10.1007/s11277-020-07990-z","V. RoopaK. MalarvizhiS. Karthik","2021","http://link.springer.com/article/10.1007/s11277-020-07990-z","Article"
"A new multi-level trust management framework (MLTM) for solving the invalidity and sparse problems of user feedback ratings in cloud environments","The Journal of Supercomputing","","77","3","10.1007/s11227-020-03348-1","Golnaz Aghaee GhazviniMehran MohsenzadehRamin NasiriAmir Masoud Rahmani","2021","http://link.springer.com/article/10.1007/s11227-020-03348-1","Article"
"Multi keyword searchable attribute based encryption for efficient retrieval of health Records in Cloud","Multimedia Tools and Applications","","","","10.1007/s11042-021-10817-z","D. SangeethaS. Sibi ChakkaravarthySuresh Chandra SatapathyV. VaidehiMeenalosini Vimal Cruz","2021","http://link.springer.com/article/10.1007/s11042-021-10817-z","Article"
"Privacy Preservation-Based Access Control Intelligence for Cloud Data Storage in Smart Healthcare Infrastructure","Wireless Personal Communications","","118","4","10.1007/s11277-021-08278-6","A. SathyaS. Kanaga Suba Raja","2021","http://link.springer.com/article/10.1007/s11277-021-08278-6","Article"
"An ACO-based multi-objective optimization for cooperating VM placement in cloud data center","The Journal of Supercomputing","","","","10.1007/s11227-021-03978-z","Kamalesh KarmakarRajib K. DasSunirmal Khatua","2021","http://link.springer.com/article/10.1007/s11227-021-03978-z","Article"
"Double auction and profit maximization mechanism for jobs with heterogeneous durations in cloud federations","Journal of Cloud Computing","","10","1","10.1186/s13677-021-00249-3","Runhao LuYuning LiangQing LingChangle LiWeigang Wu","2021","http://link.springer.com/article/10.1186/s13677-021-00249-3","Article"
"Friendly ad hoc routing in cloud scenario using CH selection and transmission head to enrich the security mechanism","Journal of Ambient Intelligence and Humanized Computing","","12","2","10.1007/s12652-020-02477-y","R. ParthasarathyJ. Shanmugapriyan","2021","http://link.springer.com/article/10.1007/s12652-020-02477-y","Article"
"An intelligent surveillance video analytics framework using NACT-Hadoop/MapReduce on cloud services","Distributed and Parallel Databases","","39","4","10.1007/s10619-020-07320-z","R. NirmalanK. Gokulakrishnan","2021","http://link.springer.com/article/10.1007/s10619-020-07320-z","Article"
"A real-time secure medical device authentication for personal E-Healthcare services on cloud computing","International Journal of System Assurance Engineering and Management","","","","10.1007/s13198-021-01148-1","K. PadmajaR. Seshadri","2021","http://link.springer.com/article/10.1007/s13198-021-01148-1","Article"
"An efficient digital forensic model for cybercrimes investigation in cloud computing","Multimedia Tools and Applications","","80","9","10.1007/s11042-020-10358-x","Ezz El-Din HemdanD.H Manjaiah","2021","http://link.springer.com/article/10.1007/s11042-020-10358-x","Article"
"Violation Detection in Service Level Agreement to Ensure the Privacy in Cloud Community using Chicken Spider Monkey Optimization-Based Deep Belief Network","Wireless Personal Communications","","117","2","10.1007/s11277-020-07940-9","P. PradeepaR. PushpaLakshmi","2021","http://link.springer.com/article/10.1007/s11277-020-07940-9","Article"
"Smart city information processing under internet of things and cloud computing","The Journal of Supercomputing","","","","10.1007/s11227-021-03972-5","Peng SuYuanyuan ChenMengmeng Lu","2021","http://link.springer.com/article/10.1007/s11227-021-03972-5","Article"
"A reliable authentication scheme of personal health records in cloud computing","Wireless Networks","","","","10.1007/s11276-021-02743-7","Chia-Hui LiuTzer-Long ChenChien-Yun ChangZhen-Yu Wu","2021","http://link.springer.com/article/10.1007/s11276-021-02743-7","Article"
"Cloud- and IoT-based deep learning technique-incorporated secured health monitoring system for dead diseases","Soft Computing","","25","18","10.1007/s00500-021-05866-3","Priyan Malarvizhi KumarChoong Seon HongGokulnath Chandra BabuJeeva SelvarajUsha Devi Gandhi","2021","http://link.springer.com/article/10.1007/s00500-021-05866-3","Article"
"Cloud service recommendation system based on clustering trust measures in multi-cloud environment","Journal of Ambient Intelligence and Humanized Computing","","12","7","10.1007/s12652-020-02368-2","A. Shenbaga Bharatha PriyaR. S. Bhuvaneswaran","2021","http://link.springer.com/article/10.1007/s12652-020-02368-2","Article"
"BeeM-NN: An efficient workload optimization using Bee Mutation Neural Network in federated cloud environment","Journal of Ambient Intelligence and Humanized Computing","","12","2","10.1007/s12652-020-02474-1","S. R. ShishiraA. Kandasamy","2021","http://link.springer.com/article/10.1007/s12652-020-02474-1","Article"
"Optimization of FP-Growth algorithm based on cloud computing and computer big data","International Journal of System Assurance Engineering and Management","","12","4","10.1007/s13198-021-01139-2","Baohua Zhang","2021","http://link.springer.com/article/10.1007/s13198-021-01139-2","Article"
"Laniakea@ReCaS: exploring the potential of customisable Galaxy on-demand instances as a cloud-based service","BMC Bioinformatics","","22","15","10.1186/s12859-021-04401-3","Marco Antonio TangaroPietro MandreoliMatteo ChiaraGiacinto DonvitoMarica AntonacciAntonio ParisiAngelica BiancoAngelo RomanoDaniela Manila BianchiDavide CangelosiPaolo UvaIvan MolinerisVladimir NosiRaffaele A. CalogeroLuca AlessandriElena Pedrini","2021","http://link.springer.com/article/10.1186/s12859-021-04401-3","Article"
"Scientific workflow scheduling in multi-cloud computing using a hybrid multi-objective optimization algorithm","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-021-03482-5","Ali MohammadzadehMohammad Masdari","2021","http://link.springer.com/article/10.1007/s12652-021-03482-5","Article"
"Multi-server searchable data crypt: searchable data encryption scheme for secure distributed cloud storage","Journal of Ambient Intelligence and Humanized Computing","","12","9","10.1007/s12652-020-02621-8","Toka ShahienAmany M. SarhanMahmoud A. M. Alshewimy","2021","http://link.springer.com/article/10.1007/s12652-020-02621-8","Article"
"Energy efficient virtual machine migration approach with SLA conservation in cloud computing","Journal of Central South University","","28","3","10.1007/s11771-021-4643-8","Vaneet GargBalkrishan Jindal","2021","http://link.springer.com/article/10.1007/s11771-021-4643-8","Article"
